run_id,dataset,phase,subject,family,shots_per_class,zero_shot_same_eval_macro_f1,calibrated_macro_f1,Gain_cal_macro_f1,Gain_cal_logloss,evaluation_trials
feature_bank_manus_calibration_diagnostics_final_20260915,semg_manus,final,3,F1_X1H,2,0.38888888888888884,0.38888888888888884,0.0,0.5089261012841475,6
feature_bank_manus_calibration_diagnostics_final_20260915,semg_manus,final,3,F2b_CSP,2,0.2333333333333333,0.25,0.01666666666666669,0.7726831317866723,6
feature_bank_manus_calibration_diagnostics_final_20260915,semg_manus,final,3,F3_Ring,2,0.25,0.25,0.0,1.1436122879690598,6
feature_bank_manus_calibration_diagnostics_final_20260915,semg_manus,final,3,F4_Spectral,2,0.0,0.0,0.0,2.466265105188815,6
feature_bank_manus_calibration_diagnostics_final_20260915,semg_manus,final,3,F5_Temporal,2,0.2222222222222222,0.2222222222222222,0.0,1.7292571604506477,6
feature_bank_manus_calibration_diagnostics_final_20260915,semg_manus,final,3,F6_IMU,2,0.2222222222222222,0.2222222222222222,0.0,0.29931521295455776,6
feature_bank_manus_calibration_diagnostics_final_20260915,semg_manus,final,3,F9_Quality,2,0.2222222222222222,0.2222222222222222,0.0,2.4818438995662455,6
feature_bank_manus_calibration_diagnostics_final_20260915,semg_manus,final,4,F0,0,0.28148148148148144,0.28148148148148144,0.0,0.0,18
feature_bank_manus_calibration_diagnostics_final_20260915,semg_manus,final,4,F1_X1H,0,0.2722222222222222,0.2722222222222222,0.0,0.0,18
feature_bank_manus_calibration_diagnostics_final_20260915,semg_manus,final,4,F2b_CSP,0,0.29894179894179895,0.29894179894179895,0.0,0.0,18
feature_bank_manus_calibration_diagnostics_final_20260915,semg_manus,final,4,F3_Ring,0,0.16430976430976432,0.16430976430976432,0.0,0.0,18
feature_bank_manus_calibration_diagnostics_final_20260915,semg_manus,final,4,F4_Spectral,0,0.5106060606060606,0.5106060606060606,0.0,0.0,18
